Tournament,Stage,Match Type,Match Name,Map,Round Number,Eliminator Team,Eliminator,Eliminator Agent,Eliminated Team,Eliminated,Eliminated Agent,Kill Type
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,13,T1,stax,fade,EDward Gaming,cb,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,13,T1,stax,fade,EDward Gaming,Smoggy,brimstone,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,13,T1,stax,fade,EDward Gaming,nobody,skye,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,12,T1,stax,fade,EDward Gaming,CHICHOO,viper,1v1
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,6,T1,BuZz,waylay,EDward Gaming,nobody,skye,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,6,T1,BuZz,waylay,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,10,T1,BuZz,waylay,EDward Gaming,nobody,skye,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,10,T1,BuZz,waylay,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,11,T1,BuZz,waylay,EDward Gaming,Smoggy,brimstone,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,11,T1,BuZz,waylay,EDward Gaming,nobody,skye,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,12,T1,BuZz,waylay,EDward Gaming,nobody,skye,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,12,T1,BuZz,waylay,EDward Gaming,Smoggy,brimstone,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,4,T1,BuZz,waylay,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,4,T1,BuZz,waylay,EDward Gaming,Smoggy,brimstone,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,4,T1,BuZz,waylay,EDward Gaming,nobody,skye,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,2,T1,BuZz,waylay,EDward Gaming,ZmjjKK,chamber,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,2,T1,BuZz,waylay,EDward Gaming,Smoggy,brimstone,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,2,T1,BuZz,waylay,EDward Gaming,nobody,skye,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,2,T1,BuZz,waylay,EDward Gaming,CHICHOO,viper,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,9,T1,Munchkin,brimstone,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,9,T1,Munchkin,brimstone,EDward Gaming,Smoggy,brimstone,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,11,T1,Munchkin,brimstone,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,11,T1,Munchkin,brimstone,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,14,T1,Munchkin,brimstone,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,14,T1,Munchkin,brimstone,EDward Gaming,Smoggy,brimstone,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,12,T1,Meteor,viper,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,12,T1,Meteor,viper,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,3,T1,Meteor,viper,EDward Gaming,cb,neon,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,3,T1,Meteor,viper,EDward Gaming,CHICHOO,viper,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,3,T1,Meteor,viper,EDward Gaming,ZmjjKK,chamber,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,3,T1,Meteor,viper,EDward Gaming,Smoggy,brimstone,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,7,T1,Meteor,viper,EDward Gaming,ZmjjKK,chamber,1v1
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,8,T1,iZu,yoru,EDward Gaming,Smoggy,brimstone,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,8,T1,iZu,yoru,EDward Gaming,ZmjjKK,chamber,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,8,T1,iZu,yoru,EDward Gaming,nobody,skye,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,14,T1,iZu,yoru,EDward Gaming,nobody,skye,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,14,T1,iZu,yoru,EDward Gaming,ZmjjKK,chamber,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,14,T1,iZu,yoru,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,1,T1,iZu,yoru,EDward Gaming,CHICHOO,viper,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,1,T1,iZu,yoru,EDward Gaming,nobody,skye,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,1,T1,iZu,yoru,EDward Gaming,cb,neon,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Bind,1,T1,iZu,yoru,EDward Gaming,Smoggy,brimstone,4k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,14,EDward Gaming,nobody,sova,T1,BuZz,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,14,EDward Gaming,nobody,sova,T1,Munchkin,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,14,EDward Gaming,nobody,sova,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,17,EDward Gaming,nobody,sova,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,17,EDward Gaming,nobody,sova,T1,Munchkin,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,17,EDward Gaming,nobody,sova,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,4,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,4,EDward Gaming,ZmjjKK,chamber,T1,Munchkin,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,17,EDward Gaming,ZmjjKK,chamber,T1,BuZz,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,17,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,2,EDward Gaming,ZmjjKK,chamber,T1,Munchkin,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,2,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,2,EDward Gaming,ZmjjKK,chamber,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,13,EDward Gaming,ZmjjKK,chamber,T1,Munchkin,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,13,EDward Gaming,ZmjjKK,chamber,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,13,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,EDward Gaming,ZmjjKK,chamber,T1,BuZz,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,EDward Gaming,ZmjjKK,chamber,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,EDward Gaming,ZmjjKK,chamber,T1,Munchkin,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,EDward Gaming,ZmjjKK,chamber,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,EDward Gaming,ZmjjKK,chamber,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,18,EDward Gaming,Smoggy,omen,T1,BuZz,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,18,EDward Gaming,Smoggy,omen,T1,iZu,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,21,EDward Gaming,Smoggy,omen,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,21,EDward Gaming,Smoggy,omen,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,21,EDward Gaming,Smoggy,omen,T1,BuZz,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,EDward Gaming,Smoggy,omen,T1,BuZz,neon,1v1
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,11,EDward Gaming,CHICHOO,viper,T1,BuZz,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,11,EDward Gaming,CHICHOO,viper,T1,Munchkin,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,CHICHOO,viper,T1,BuZz,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,CHICHOO,viper,T1,Munchkin,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,18,EDward Gaming,CHICHOO,viper,T1,Meteor,killjoy,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,18,EDward Gaming,CHICHOO,viper,T1,stax,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,1,EDward Gaming,CHICHOO,viper,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,1,EDward Gaming,CHICHOO,viper,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,1,EDward Gaming,CHICHOO,viper,T1,BuZz,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,EDward Gaming,CHICHOO,viper,T1,stax,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,EDward Gaming,CHICHOO,viper,T1,iZu,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,EDward Gaming,CHICHOO,viper,T1,Meteor,killjoy,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,cb,neon,T1,stax,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,cb,neon,T1,Meteor,killjoy,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,cb,neon,T1,stax,sova,1v2
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,EDward Gaming,cb,neon,T1,Meteor,killjoy,1v2
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,1,T1,stax,sova,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,1,T1,stax,sova,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,5,T1,stax,sova,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,5,T1,stax,sova,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,15,T1,stax,sova,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,15,T1,stax,sova,EDward Gaming,Smoggy,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,15,T1,stax,sova,EDward Gaming,cb,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,T1,stax,sova,EDward Gaming,nobody,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,T1,stax,sova,EDward Gaming,Smoggy,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,T1,stax,sova,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,8,T1,BuZz,neon,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,8,T1,BuZz,neon,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,T1,BuZz,neon,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,12,T1,BuZz,neon,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,16,T1,BuZz,neon,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,16,T1,BuZz,neon,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,T1,BuZz,neon,EDward Gaming,ZmjjKK,chamber,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,T1,BuZz,neon,EDward Gaming,nobody,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,9,T1,BuZz,neon,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,5,T1,Munchkin,viper,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,5,T1,Munchkin,viper,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,19,T1,Munchkin,viper,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,19,T1,Munchkin,viper,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,6,T1,Munchkin,viper,EDward Gaming,cb,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,6,T1,Munchkin,viper,EDward Gaming,ZmjjKK,chamber,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,6,T1,Munchkin,viper,EDward Gaming,Smoggy,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,T1,Munchkin,viper,EDward Gaming,Smoggy,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,T1,Munchkin,viper,EDward Gaming,cb,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,22,T1,Munchkin,viper,EDward Gaming,ZmjjKK,chamber,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,8,T1,Meteor,killjoy,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,8,T1,Meteor,killjoy,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,14,T1,Meteor,killjoy,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,14,T1,Meteor,killjoy,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,19,T1,Meteor,killjoy,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,19,T1,Meteor,killjoy,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,20,T1,Meteor,killjoy,EDward Gaming,CHICHOO,viper,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,20,T1,Meteor,killjoy,EDward Gaming,cb,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,20,T1,Meteor,killjoy,EDward Gaming,Smoggy,omen,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,4,T1,Meteor,killjoy,EDward Gaming,ZmjjKK,chamber,1v1
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,3,T1,iZu,omen,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,3,T1,iZu,omen,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,7,T1,iZu,omen,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,7,T1,iZu,omen,EDward Gaming,CHICHOO,viper,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,10,T1,iZu,omen,EDward Gaming,nobody,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,10,T1,iZu,omen,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,11,T1,iZu,omen,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,11,T1,iZu,omen,EDward Gaming,Smoggy,omen,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,21,T1,iZu,omen,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,21,T1,iZu,omen,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,T1,iZu,omen,EDward Gaming,cb,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),EDward Gaming vs T1,Haven,23,T1,iZu,omen,EDward Gaming,ZmjjKK,chamber,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,6,Xi Lai Gaming,NoMan,waylay,G2 Esports,trent,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,6,Xi Lai Gaming,NoMan,waylay,G2 Esports,valyn,harbor,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,19,Xi Lai Gaming,NoMan,waylay,G2 Esports,BABYBAY,waylay,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,19,Xi Lai Gaming,NoMan,waylay,G2 Esports,jawgemo,neon,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,19,Xi Lai Gaming,NoMan,waylay,G2 Esports,trent,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,19,Xi Lai Gaming,NoMan,waylay,Xi Lai Gaming,NoMan,waylay,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,19,Xi Lai Gaming,NoMan,waylay,G2 Esports,trent,sova,1v1
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,4,Xi Lai Gaming,Rarga,yoru,G2 Esports,jawgemo,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,4,Xi Lai Gaming,Rarga,yoru,G2 Esports,BABYBAY,waylay,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,7,Xi Lai Gaming,Rarga,yoru,G2 Esports,valyn,harbor,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,7,Xi Lai Gaming,Rarga,yoru,G2 Esports,trent,sova,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,11,Xi Lai Gaming,Rarga,yoru,G2 Esports,valyn,harbor,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,11,Xi Lai Gaming,Rarga,yoru,G2 Esports,leaf,astra,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,10,Xi Lai Gaming,Rarga,yoru,G2 Esports,trent,sova,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,10,Xi Lai Gaming,Rarga,yoru,G2 Esports,BABYBAY,waylay,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,10,Xi Lai Gaming,Rarga,yoru,G2 Esports,leaf,astra,3k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,2,Xi Lai Gaming,WsLeo,sova,G2 Esports,jawgemo,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,2,Xi Lai Gaming,WsLeo,sova,G2 Esports,BABYBAY,waylay,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,7,Xi Lai Gaming,Lysoar,omen,G2 Esports,BABYBAY,waylay,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,7,Xi Lai Gaming,Lysoar,omen,G2 Esports,leaf,astra,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,8,Xi Lai Gaming,Lysoar,omen,G2 Esports,leaf,astra,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,8,Xi Lai Gaming,Lysoar,omen,G2 Esports,valyn,harbor,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,10,Xi Lai Gaming,Lysoar,omen,G2 Esports,jawgemo,neon,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,10,Xi Lai Gaming,Lysoar,omen,G2 Esports,valyn,harbor,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,15,Xi Lai Gaming,Lysoar,omen,G2 Esports,BABYBAY,waylay,2k
Valorant Masters Santiago 2026,Swiss Stage,Round 2 (0-1),Xi Lai Gaming vs G2 Esports,Abyss,15,Xi Lai Gaming,Lysoar,omen,G2 Esports,trent,sova,2k
