Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,16,Gentle Mates,,0.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,16,FNATIC,,19.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,17,Gentle Mates,,9.4k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,17,FNATIC,,22.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,18,Gentle Mates,,2.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,18,FNATIC,,26.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,19,Gentle Mates,,4.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,19,FNATIC,,14.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,20,Gentle Mates,,9.2k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,20,FNATIC,,16.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,21,Gentle Mates,,0.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,21,FNATIC,,15.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,22,Gentle Mates,,4.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,22,FNATIC,,5.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,23,Gentle Mates,,0.8k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,23,FNATIC,,8.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,24,Gentle Mates,,5.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,24,FNATIC,,0.9k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,25,Gentle Mates,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,25,FNATIC,,1.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,26,Gentle Mates,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Bind,26,FNATIC,,0.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,1,Gentle Mates,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,1,FNATIC,,0.4k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,2,Gentle Mates,,8.8k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,2,FNATIC,,4.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,3,Gentle Mates,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,3,FNATIC,,11.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,4,Gentle Mates,,4.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,4,FNATIC,,2.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,5,Gentle Mates,,5.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,5,FNATIC,,5.5k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,6,Gentle Mates,,15.8k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,6,FNATIC,,1.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,7,Gentle Mates,,6.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,7,FNATIC,,7.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,8,Gentle Mates,,1.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,8,FNATIC,,14.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,9,Gentle Mates,,5.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,9,FNATIC,,3.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,10,Gentle Mates,,14.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,10,FNATIC,,2.8k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,11,Gentle Mates,,4.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,11,FNATIC,,4.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,12,Gentle Mates,,6.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,12,FNATIC,,0.7k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,13,Gentle Mates,,0.3k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,13,FNATIC,,0.0k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,14,Gentle Mates,,4.3k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,14,FNATIC,,8.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,15,Gentle Mates,,12.1k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,15,FNATIC,,1.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,16,Gentle Mates,,2.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,16,FNATIC,,6.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,17,Gentle Mates,,10.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,17,FNATIC,,8.2k,Semi-eco: 5-10k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,18,Gentle Mates,,1.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,18,FNATIC,,12.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,19,Gentle Mates,,6.9k,Semi-eco: 5-10k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,19,FNATIC,,12.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,20,Gentle Mates,,7.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,20,FNATIC,,2.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,21,Gentle Mates,,9.2k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,21,FNATIC,,4.1k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,22,Gentle Mates,,1.6k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,22,FNATIC,,7.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,23,Gentle Mates,,8.3k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,23,FNATIC,,9.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,24,Gentle Mates,,0.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,24,FNATIC,,8.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,25,Gentle Mates,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,25,FNATIC,,1.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,26,Gentle Mates,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Middle Final,Gentle Mates vs FNATIC,Haven,26,FNATIC,,1.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,1,FNATIC,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,1,Team Liquid,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,2,FNATIC,,4.8k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,2,Team Liquid,,9.0k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,3,FNATIC,,12.5k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,3,Team Liquid,,0.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,4,FNATIC,,3.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,4,Team Liquid,,9.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,5,FNATIC,,7.4k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,5,Team Liquid,,7.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,6,FNATIC,,0.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,6,Team Liquid,,11.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,7,FNATIC,,7.7k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,7,Team Liquid,,19.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,8,FNATIC,,4.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,8,Team Liquid,,19.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,9,FNATIC,,11.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,9,Team Liquid,,6.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,10,FNATIC,,23.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,10,Team Liquid,,4.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,11,FNATIC,,14.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,11,Team Liquid,,5.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,12,FNATIC,,11.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,12,Team Liquid,,0.4k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,13,FNATIC,,0.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,13,Team Liquid,,0.0k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,14,FNATIC,,8.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,14,Team Liquid,,4.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,15,FNATIC,,1.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,15,Team Liquid,,11.0k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,16,FNATIC,,7.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,16,Team Liquid,,1.0k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,17,FNATIC,,1.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,17,Team Liquid,,8.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,18,FNATIC,,7.7k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,18,Team Liquid,,16.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,19,FNATIC,,0.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Corrode,19,Team Liquid,,20.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,1,FNATIC,,0.3k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,1,Team Liquid,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,2,FNATIC,,4.1k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,2,Team Liquid,,8.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,3,FNATIC,,12.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,3,Team Liquid,,0.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,4,FNATIC,,22.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,4,Team Liquid,,2.2k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,5,FNATIC,,11.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,5,Team Liquid,,7.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,6,FNATIC,,4.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,6,Team Liquid,,11.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,7,FNATIC,,4.6k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,7,Team Liquid,,9.0k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,8,FNATIC,,7.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,8,Team Liquid,,14.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,9,FNATIC,,0.4k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,9,Team Liquid,,18.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,10,FNATIC,,4.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,10,Team Liquid,,6.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,11,FNATIC,,8.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,11,Team Liquid,,7.5k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,12,FNATIC,,14.3k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,12,Team Liquid,,1.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,13,FNATIC,,0.2k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,13,Team Liquid,,0.3k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,14,FNATIC,,8.4k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,14,Team Liquid,,3.6k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,15,FNATIC,,0.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,15,Team Liquid,,14.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,16,FNATIC,,5.5k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,16,Team Liquid,,2.7k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,17,FNATIC,,7.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,17,Team Liquid,,6.5k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,18,FNATIC,,15.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,18,Team Liquid,,2.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,19,FNATIC,,4.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,19,Team Liquid,,8.7k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,20,FNATIC,,8.9k,Semi-eco: 5-10k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,20,Team Liquid,,6.3k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,21,FNATIC,,2.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,21,Team Liquid,,15.9k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,22,FNATIC,,5.9k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,22,Team Liquid,,15.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,23,FNATIC,,0.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Bind,23,Team Liquid,,26.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,1,FNATIC,,0.1k,Eco: 0-5k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,1,Team Liquid,,0.0k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,2,FNATIC,,3.5k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,2,Team Liquid,,7.3k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,3,FNATIC,,11.8k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,3,Team Liquid,,0.4k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,4,FNATIC,,4.5k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,4,Team Liquid,,2.3k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,5,FNATIC,,13.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,5,Team Liquid,,9.1k,Semi-eco: 5-10k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,6,FNATIC,,4.2k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,6,Team Liquid,,13.1k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,7,FNATIC,,6.1k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,7,Team Liquid,,5.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,8,FNATIC,,16.8k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,8,Team Liquid,,7.0k,Semi-buy: 10-20k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,9,FNATIC,,21.5k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,9,Team Liquid,,2.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,10,FNATIC,,10.9k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,10,Team Liquid,,10.2k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,11,FNATIC,,4.7k,Semi-buy: 10-20k,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,11,Team Liquid,,8.4k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,12,FNATIC,,5.2k,Full buy: 20k+,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,12,Team Liquid,,0.6k,Full buy: 20k+,Win
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,13,FNATIC,,0.1k,Eco: 0-5k,Loss
VCT 2026: EMEA Kickoff,Main Event,Lower Final,FNATIC vs Team Liquid,Abyss,13,Team Liquid,,0.1k,Eco: 0-5k,Win
