Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Global Esports,UdoTan,veto,3,2,,,1,,,,,53,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Global Esports,Kr1stal,sova,,,,,,,,,,34,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Global Esports,xavi8k,astra,4,1,1,,1,,,,,50,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Global Esports,PatMen,skye,4,,,,,,,,,36,2,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Gen.G,Lakia,sova,1,1,,,1,,,,,61,6,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Gen.G,t3xture,jett,5,,,,,,,,,50,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Gen.G,Ash,omen,2,,,,,,,,,33,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Gen.G,Karon,cypher,3,2,1,,1,,,,,65,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 2,Global Esports vs Gen.G,Haven,Gen.G,ZynX,yoru,1,4,,,,,,,,46,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,FULL SENSE,Killua,"fade, sova",5,1,1,,1,1,,,,59,7,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,FULL SENSE,JitBoyS,cypher,1,,,,1,,,,,40,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,FULL SENSE,primmie,yoru,3,1,,1,,,,,,47,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,FULL SENSE,Leviathan,omen,9,,,,,,,,,54,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,FULL SENSE,thyy,waylay,2,,,,,,,,,36,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,DRX,free1ng,"cypher, viper",7,2,1,,1,,,,,71,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,DRX,MaKo,omen,4,1,1,,1,1,,,,80,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,DRX,BeYN,"fade, sova",5,1,,,,,,,,56,8,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,DRX,Hermes,kayo,1,1,1,,,,,,,38,4,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,All Maps,DRX,HYUNMIN,waylay,6,5,,,,,,,,62,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,FULL SENSE,Killua,fade,3,,,,,,,,,59,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,FULL SENSE,JitBoyS,cypher,,,,,,,,,,35,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,FULL SENSE,primmie,yoru,,,,,,,,,,46,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,FULL SENSE,Leviathan,omen,3,,,,,,,,,47,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,FULL SENSE,thyy,waylay,1,,,,,,,,,48,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,DRX,free1ng,viper,2,2,,,1,,,,,69,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,DRX,MaKo,omen,3,,1,,,1,,,,106,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,DRX,BeYN,fade,2,1,,,,,,,,61,5,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,DRX,Hermes,kayo,1,,,,,,,,,32,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Corrode,DRX,HYUNMIN,waylay,3,2,,,,,,,,57,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,FULL SENSE,Killua,sova,2,1,1,,1,1,,,,58,5,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,FULL SENSE,JitBoyS,cypher,1,,,,1,,,,,45,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,FULL SENSE,primmie,yoru,3,1,,1,,,,,,48,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,FULL SENSE,Leviathan,omen,6,,,,,,,,,60,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,FULL SENSE,thyy,waylay,1,,,,,,,,,24,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,DRX,free1ng,cypher,5,,1,,,,,,,73,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,DRX,MaKo,omen,1,1,,,1,,,,,53,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,DRX,BeYN,sova,3,,,,,,,,,50,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,DRX,Hermes,kayo,,1,1,,,,,,,44,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,FULL SENSE vs DRX,Abyss,DRX,HYUNMIN,waylay,3,3,,,,,,,,67,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Paper Rex,Jinggg,"jett, phoenix, raze",9,3,,,2,,,,,51,3,3
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Paper Rex,invy,"fade, sova",6,2,1,,,,,,,48,16,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Paper Rex,f0rsakeN,"astra, omen",13,1,1,,,,,,,49,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Paper Rex,d4v41,viper,3,1,2,,,,,,,48,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Paper Rex,something,"waylay, yoru",8,,1,,2,,,,,51,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Global Esports,Autumn,"chamber, waylay, yoru",5,3,1,,,,,,,51,1,3
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Global Esports,UdoTan,"neon, raze, veto",6,1,1,,1,1,,,,46,1,3
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Global Esports,Kr1stal,"fade, sova, viper",11,1,1,,,,,,,59,4,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Global Esports,xavi8k,"omen, sage",6,,2,,,,,,,39,10,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,All Maps,Global Esports,PatMen,"fade, sage, viper",17,4,1,,2,,,,,69,0,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Paper Rex,Jinggg,phoenix,5,,,,2,,,,,52,3,3
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Paper Rex,invy,fade,2,,,,,,,,,37,4,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Paper Rex,f0rsakeN,omen,5,1,1,,,,,,,60,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Paper Rex,d4v41,viper,2,,1,,,,,,,46,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Paper Rex,something,waylay,2,,1,,1,,,,,63,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Global Esports,Autumn,waylay,2,1,1,,,,,,,69,0,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Global Esports,UdoTan,veto,1,,1,,1,1,,,,60,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Global Esports,Kr1stal,fade,5,,,,,,,,,54,0,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Global Esports,xavi8k,omen,1,,,,,,,,,28,4,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Corrode,Global Esports,PatMen,sage,3,1,1,,,,,,,64,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Paper Rex,Jinggg,jett,,1,,,,,,,,43,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Paper Rex,invy,sova,,,,,,,,,,52,7,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Paper Rex,f0rsakeN,astra,5,,,,,,,,,52,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Paper Rex,d4v41,viper,,1,,,,,,,,49,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Paper Rex,something,yoru,2,,,,,,,,,53,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Global Esports,Autumn,chamber,2,2,,,,,,,,55,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Global Esports,UdoTan,neon,3,1,,,,,,,,43,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Global Esports,Kr1stal,sova,2,,,,,,,,,58,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Global Esports,xavi8k,sage,3,,,,,,,,,42,2,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Breeze,Global Esports,PatMen,viper,7,3,,,2,,,,,93,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Paper Rex,Jinggg,raze,4,2,,,,,,,,58,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Paper Rex,invy,fade,4,2,1,,,,,,,54,5,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Paper Rex,f0rsakeN,omen,3,,,,,,,,,34,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Paper Rex,d4v41,viper,1,,1,,,,,,,48,2,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Paper Rex,something,yoru,4,,,,1,,,,,38,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Global Esports,Autumn,yoru,1,,,,,,,,,28,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Global Esports,UdoTan,raze,2,,,,,,,,,36,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Global Esports,Kr1stal,viper,4,1,1,,,,,,,64,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Global Esports,xavi8k,omen,2,,2,,,,,,,48,4,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 3,Paper Rex vs Global Esports,Split,Global Esports,PatMen,fade,7,,,,,,,,,50,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,DRX,free1ng,"astra, tejo, viper",8,1,1,,3,1,,,,44,2,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,DRX,MaKo,"omen, viper",8,3,1,,1,,,,,46,5,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,DRX,BeYN,"breach, fade, sova",6,,,,1,,,,,44,9,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,DRX,Hermes,"cypher, kayo, yoru",8,4,1,,1,,1,,,50,4,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,DRX,HYUNMIN,"jett, waylay",9,7,1,,,,,,,55,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,Paper Rex,Jinggg,"omen, phoenix",6,3,,,,,,,,54,7,3
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,Paper Rex,invy,"fade, sova",4,7,,,1,,,,,56,11,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,Paper Rex,f0rsakeN,"omen, yoru",10,2,,,1,,,,,48,4,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,Paper Rex,d4v41,"chamber, viper",7,4,,1,,,,,,63,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,All Maps,Paper Rex,something,"jett, waylay, yoru",11,3,1,,,,1,,,57,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,DRX,free1ng,tejo,3,,,,,1,,,,45,2,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,DRX,MaKo,omen,2,1,,,1,,,,,31,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,DRX,BeYN,breach,3,,,,,,,,,49,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,DRX,Hermes,cypher,3,,1,,,,,,,45,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,DRX,HYUNMIN,waylay,1,4,,,,,,,,60,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,Paper Rex,Jinggg,phoenix,1,3,,,,,,,,72,3,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,Paper Rex,invy,fade,1,1,,,,,,,,39,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,Paper Rex,f0rsakeN,omen,2,1,,,,,,,,36,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,Paper Rex,d4v41,chamber,3,2,,1,,,,,,81,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Haven,Paper Rex,something,yoru,2,,1,,,,,,,45,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,DRX,free1ng,viper,1,1,1,,1,,,,,56,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,DRX,MaKo,omen,5,1,1,,,,,,,67,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,DRX,BeYN,fade,3,,,,,,,,,41,4,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,DRX,Hermes,kayo,,4,,,1,,1,,,69,4,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,DRX,HYUNMIN,waylay,4,1,,,,,,,,51,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,Paper Rex,Jinggg,phoenix,3,,,,,,,,,55,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,Paper Rex,invy,fade,1,1,,,,,,,,39,6,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,Paper Rex,f0rsakeN,omen,3,1,,,1,,,,,55,1,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,Paper Rex,d4v41,viper,2,,,,,,,,,44,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Corrode,Paper Rex,something,waylay,5,3,,,,,1,,,88,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,DRX,free1ng,astra,4,,,,2,,,,,31,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,DRX,MaKo,viper,1,1,,,,,,,,40,3,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,DRX,BeYN,sova,,,,,1,,,,,42,2,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,DRX,Hermes,yoru,5,,,,,,,,,35,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,DRX,HYUNMIN,jett,4,2,1,,,,,,,54,0,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,Paper Rex,Jinggg,omen,2,,,,,,,,,34,1,2
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,Paper Rex,invy,sova,2,5,,,1,,,,,89,4,1
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,Paper Rex,f0rsakeN,yoru,5,,,,,,,,,53,0,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,Paper Rex,d4v41,viper,2,2,,,,,,,,64,1,0
VCT 2026: Pacific Kickoff,Main Event,Lower Round 4,DRX vs Paper Rex,Breeze,Paper Rex,something,jett,4,,,,,,,,,38,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,DetonatioN FocusMe,Meiy,"neon, raze",5,3,,,,,,,,60,1,1
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,DetonatioN FocusMe,Akame,"fade, sova",8,2,,,,,,,,62,11,2
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,DetonatioN FocusMe,SSeeS,"astra, omen",,,,,,,,,,34,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,DetonatioN FocusMe,Caedye,"killjoy, viper",7,1,,,,,,,,45,3,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,DetonatioN FocusMe,yatsuka,yoru,6,2,,,,,,,,44,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,T1,stax,"fade, sova",4,2,,,1,1,,,,42,5,3
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,T1,BuZz,"neon, raze",4,3,2,,1,,,,,53,3,3
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,T1,Munchkin,"astra, omen",6,,1,,,,,1,,51,3,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,T1,Meteor,"killjoy, viper",11,2,,,1,,,,,61,2,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,All Maps,T1,iZu,yoru,6,3,,,,,,,,60,3,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,DetonatioN FocusMe,Meiy,neon,4,,,,,,,,,61,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,DetonatioN FocusMe,Akame,sova,4,,,,,,,,,65,6,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,DetonatioN FocusMe,SSeeS,astra,,,,,,,,,,27,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,DetonatioN FocusMe,Caedye,killjoy,3,,,,,,,,,48,2,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,DetonatioN FocusMe,yatsuka,yoru,3,,,,,,,,,41,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,T1,stax,sova,1,2,,,,,,,,54,2,1
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,T1,BuZz,neon,,2,1,,,,,,,57,1,1
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,T1,Munchkin,astra,3,,1,,,,,1,,55,2,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,T1,Meteor,killjoy,5,,,,,,,,,51,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Pearl,T1,iZu,yoru,5,1,,,,,,,,72,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,DetonatioN FocusMe,Meiy,raze,1,3,,,,,,,,59,1,1
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,DetonatioN FocusMe,Akame,fade,4,2,,,,,,,,59,5,2
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,DetonatioN FocusMe,SSeeS,omen,,,,,,,,,,40,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,DetonatioN FocusMe,Caedye,viper,4,1,,,,,,,,41,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,DetonatioN FocusMe,yatsuka,yoru,3,2,,,,,,,,47,0,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,T1,stax,fade,3,,,,1,1,,,,30,3,2
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,T1,BuZz,raze,4,1,1,,1,,,,,48,2,2
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,T1,Munchkin,omen,3,,,,,,,,,46,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,T1,Meteor,viper,6,2,,,1,,,,,71,1,0
VCT 2026: Pacific Kickoff,Main Event,Middle Round 4,DetonatioN FocusMe vs T1,Split,T1,iZu,yoru,1,2,,,,,,,,47,2,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Nongshim RedForce,Rb,"brimstone, omen, viper",16,3,,,,,1,,,58,29,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Nongshim RedForce,Dambi,"neon, waylay",15,5,3,,,,,,,46,5,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Nongshim RedForce,Francis,yoru,6,5,,,1,,,,,37,4,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Nongshim RedForce,Ivy,"astra, killjoy, viper",14,3,1,,3,1,,,,54,2,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Nongshim RedForce,Xross,"fade, sova",16,2,1,1,1,3,,,,56,11,4
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Rex Regum Qeon,crazyguy,"astra, brimstone, omen",6,3,2,1,1,,,,,43,8,4
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Kushy,"fade, skye, sova",9,,,,1,,,,,45,20,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Rex Regum Qeon,xffero,"brimstone, killjoy, viper",17,4,,,,,2,,,56,1,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Monyet,"jett, neon, raze, viper, waylay",14,1,3,,1,1,,,,52,1,3
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Jemkin,"chamber, neon, yoru",17,4,,,1,,,,,57,2,2
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Nongshim RedForce,Rb,omen,6,,,,,,,,,55,8,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Nongshim RedForce,Dambi,neon,5,1,,,,,,,,45,1,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Nongshim RedForce,Francis,yoru,2,1,,,1,,,,,25,0,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Nongshim RedForce,Ivy,viper,3,,,,,,,,,43,0,1
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Nongshim RedForce,Xross,fade,2,,1,1,,1,,,,54,3,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Rex Regum Qeon,crazyguy,omen,3,2,1,,1,,,,,68,2,3
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Rex Regum Qeon,Kushy,fade,3,,,,,,,,,36,6,0
VCT 2026: Pacific Kickoff,Main Event,Upper Final,Nongshim RedForce vs Rex Regum Qeon,Corrode,Rex Regum Qeon,xffero,viper,3,2,,,,,1,,,65,0,1
