Tournament,Stage,Match Type,Match Name,Map,Player Team,Player,Enemy Team,Enemy,Player Kills,Enemy Kills,Difference,Kill Type
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,XuNa,Global Esports,Kr1stal,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,XuNa,Global Esports,UdoTan,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,oonzmlp,Global Esports,Autumn,0,1,-1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,oonzmlp,Global Esports,PatMen,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,oonzmlp,Global Esports,xavi8k,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,oonzmlp,Global Esports,Kr1stal,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,oonzmlp,Global Esports,UdoTan,0,1,-1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,C1ndeR,Global Esports,Autumn,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,C1ndeR,Global Esports,PatMen,0,1,-1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,C1ndeR,Global Esports,xavi8k,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,C1ndeR,Global Esports,Kr1stal,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,C1ndeR,Global Esports,UdoTan,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Klaus,Global Esports,Autumn,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Klaus,Global Esports,PatMen,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Klaus,Global Esports,xavi8k,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Klaus,Global Esports,Kr1stal,1,0,1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Klaus,Global Esports,UdoTan,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Zexy,Global Esports,Autumn,3,0,3,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Zexy,Global Esports,PatMen,2,0,2,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Zexy,Global Esports,xavi8k,2,0,2,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Zexy,Global Esports,Kr1stal,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,VARREL vs Global Esports,Abyss,VARREL,Zexy,Global Esports,UdoTan,1,0,1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,ZynX,10,6,4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,t3xture,13,8,5,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Ash,8,9,-1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Lakia,7,3,4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Karon,4,6,-2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,ZynX,8,6,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,t3xture,3,3,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Ash,5,4,1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Lakia,8,3,5,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Karon,2,10,-8,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,ZynX,8,3,5,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,t3xture,2,6,-4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Ash,5,6,-1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Lakia,5,3,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Karon,7,5,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,ZynX,6,3,3,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,t3xture,9,11,-2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Ash,7,6,1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Lakia,9,4,5,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Karon,8,6,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,ZynX,4,4,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,t3xture,10,4,6,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Ash,1,7,-6,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Lakia,5,4,1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Karon,8,7,1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,ZynX,3,0,3,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,t3xture,2,3,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Ash,1,2,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Lakia,1,1,0,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Karon,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,ZynX,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,t3xture,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Ash,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Lakia,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Karon,0,2,-2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,ZynX,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,t3xture,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Ash,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Lakia,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Karon,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,ZynX,2,1,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,t3xture,4,2,2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Ash,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Lakia,2,0,2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Karon,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,ZynX,0,2,-2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,t3xture,4,0,4,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Ash,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Lakia,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Karon,1,2,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,ZynX,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,t3xture,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Ash,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Lakia,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Meiy,Gen.G,Karon,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,ZynX,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,t3xture,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Ash,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Lakia,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Akame,Gen.G,Karon,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,ZynX,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,t3xture,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Ash,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Lakia,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,SSeeS,Gen.G,Karon,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,ZynX,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,t3xture,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Ash,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Lakia,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,Caedye,Gen.G,Karon,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,ZynX,1,0,1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,t3xture,2,0,2,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Ash,0,1,-1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Lakia,1,0,1,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,All Maps,DetonatioN FocusMe,yatsuka,Gen.G,Karon,2,0,2,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,ZynX,3,1,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,t3xture,3,7,-4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Ash,2,5,-3,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Lakia,1,1,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Karon,2,2,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,ZynX,6,2,4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,t3xture,2,2,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Ash,1,4,-3,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Lakia,2,2,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Karon,2,3,-1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,ZynX,4,2,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,t3xture,1,3,-2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Ash,3,4,-1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Lakia,4,0,4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Karon,5,2,3,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,ZynX,4,1,3,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,t3xture,5,7,-2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Ash,5,3,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Lakia,7,0,7,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Karon,3,3,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,ZynX,2,1,1,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,t3xture,6,0,6,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Ash,1,5,-4,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Lakia,3,3,0,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Karon,4,2,2,All Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,ZynX,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,t3xture,1,2,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Ash,0,2,-2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Lakia,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Karon,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,ZynX,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,t3xture,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Ash,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Lakia,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,Karon,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,ZynX,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,t3xture,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Ash,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Lakia,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,SSeeS,Gen.G,Karon,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,ZynX,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,t3xture,2,0,2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Ash,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Lakia,2,0,2,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Caedye,Gen.G,Karon,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,ZynX,,,,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,t3xture,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Ash,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Lakia,1,0,1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,yatsuka,Gen.G,Karon,0,1,-1,First Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,ZynX,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,t3xture,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Ash,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Lakia,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Meiy,Gen.G,Karon,,,,Op Kills
VCT 2026: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Gen.G,Abyss,DetonatioN FocusMe,Akame,Gen.G,ZynX,,,,Op Kills
